id;id_station;level_competence;last_assement;id_operateur
905;55;0;22/04/2021;301
1042;54;0;22/04/2021;301
1179;53;0;22/04/2021;301
1316;52;0;22/04/2021;301
1453;51;0;22/04/2021;301
1590;50;0;22/04/2021;301
1727;49;0;22/04/2021;301
1864;48;0;22/04/2021;301
2001;47;0;22/04/2021;301
2139;46;0;22/04/2021;301
2277;45;0;22/04/2021;301
2416;44;0;22/04/2021;301
2553;43;0;22/04/2021;301
2690;42;0;22/04/2021;301
2827;41;0;22/04/2021;301
2964;40;0;22/04/2021;301
3101;39;0;22/04/2021;301
3238;38;1;22/04/2021;301
3375;37;0;22/04/2021;301
3513;36;1;22/04/2021;301
3651;35;0;22/04/2021;301
82;61;0;22/04/2021;305
219;60;0;22/04/2021;305
356;59;0;22/04/2021;305
493;58;0;22/04/2021;305
630;57;0;22/04/2021;305
767;56;0;22/04/2021;305
904;55;0;22/04/2021;305
1041;54;0;22/04/2021;305
1178;53;0;22/04/2021;305
1315;52;0;22/04/2021;305
1452;51;0;22/04/2021;305
1589;50;0;22/04/2021;305
1726;49;0;22/04/2021;305
1863;48;0;22/04/2021;305
2000;47;0;22/04/2021;305
2138;46;0;22/04/2021;305
2276;45;0;22/04/2021;305
2415;44;0;22/04/2021;305
2552;43;0;22/04/2021;305
2689;42;0;22/04/2021;305
2826;41;0;22/04/2021;305
2963;40;0;22/04/2021;305
3100;39;0;22/04/2021;305
3237;38;1;22/04/2021;305
3374;37;0;22/04/2021;305
3512;36;1;22/04/2021;305
3650;35;0;22/04/2021;305
81;61;0;22/04/2021;306
218;60;0;22/04/2021;306
355;59;0;22/04/2021;306
492;58;0;22/04/2021;306
629;57;0;22/04/2021;306
766;56;0;22/04/2021;306
903;55;0;22/04/2021;306
1040;54;0;22/04/2021;306
1177;53;0;22/04/2021;306
1314;52;0;22/04/2021;306
1451;51;0;22/04/2021;306
1588;50;0;22/04/2021;306
1725;49;0;22/04/2021;306
1862;48;0;22/04/2021;306
1999;47;0;22/04/2021;306
2137;46;0;22/04/2021;306
2275;45;0;22/04/2021;306
2414;44;0;22/04/2021;306
2551;43;0;22/04/2021;306
2688;42;0;22/04/2021;306
2825;41;0;22/04/2021;306
2962;40;0;22/04/2021;306
3099;39;0;22/04/2021;306
3236;38;1;22/04/2021;306
3373;37;0;22/04/2021;306
3511;36;1;22/04/2021;306
3649;35;0;22/04/2021;306
3510;36;1;22/04/2021;310
3648;35;0;22/04/2021;310
80;61;0;22/04/2021;317
217;60;0;22/04/2021;317
354;59;0;22/04/2021;317
491;58;0;22/04/2021;317
628;57;0;22/04/2021;317
765;56;0;22/04/2021;317
902;55;0;22/04/2021;317
1039;54;0;22/04/2021;317
1176;53;0;22/04/2021;317
1313;52;1;22/04/2021;317
1450;51;0;22/04/2021;317
1587;50;0;22/04/2021;317
1724;49;0;22/04/2021;317
1861;48;0;22/04/2021;317
1998;47;1;22/04/2021;317
2136;46;0;22/04/2021;317
2274;45;1;22/04/2021;317
2413;44;1;22/04/2021;317
2550;43;1;22/04/2021;317
2687;42;1;22/04/2021;317
2824;41;0;22/04/2021;317
2961;40;0;22/04/2021;317
3098;39;0;22/04/2021;317
3235;38;1;22/04/2021;317
3372;37;0;22/04/2021;317
3509;36;1;22/04/2021;317
3647;35;0;22/04/2021;317
79;61;0;22/04/2021;332
216;60;0;22/04/2021;332
353;59;0;22/04/2021;332
490;58;0;22/04/2021;332
627;57;0;22/04/2021;332
764;56;0;22/04/2021;332
901;55;0;22/04/2021;332
1038;54;0;22/04/2021;332
1175;53;0;22/04/2021;332
1312;52;0;22/04/2021;332
1449;51;0;22/04/2021;332
1586;50;0;22/04/2021;332
1723;49;0;22/04/2021;332
1860;48;0;22/04/2021;332
1997;47;0;22/04/2021;332
2135;46;0;22/04/2021;332
2273;45;0;22/04/2021;332
2412;44;0;22/04/2021;332
2549;43;0;22/04/2021;332
2686;42;0;22/04/2021;332
2823;41;0;22/04/2021;332
2960;40;0;22/04/2021;332
3097;39;0;22/04/2021;332
3234;38;1;22/04/2021;332
3371;37;0;22/04/2021;332
3508;36;1;22/04/2021;332
3646;35;0;22/04/2021;332
78;61;0;22/04/2021;340
215;60;0;22/04/2021;340
352;59;0;22/04/2021;340
489;58;0;22/04/2021;340
626;57;0;22/04/2021;340
763;56;0;22/04/2021;340
900;55;0;22/04/2021;340
1037;54;1;22/04/2021;340
1174;53;0;22/04/2021;340
1311;52;0;22/04/2021;340
1448;51;0;22/04/2021;340
1585;50;0;22/04/2021;340
1722;49;0;22/04/2021;340
1859;48;0;22/04/2021;340
1996;47;0;22/04/2021;340
2134;46;0;22/04/2021;340
2272;45;0;22/04/2021;340
2411;44;0;22/04/2021;340
2548;43;0;22/04/2021;340
2685;42;0;22/04/2021;340
2822;41;0;22/04/2021;340
2959;40;0;22/04/2021;340
3096;39;0;22/04/2021;340
3233;38;1;22/04/2021;340
3370;37;0;22/04/2021;340
3507;36;1;22/04/2021;340
3645;35;0;22/04/2021;340
77;61;0;22/04/2021;342
214;60;0;22/04/2021;342
351;59;0;22/04/2021;342
488;58;0;22/04/2021;342
625;57;0;22/04/2021;342
762;56;0;22/04/2021;342
899;55;0;22/04/2021;342
1036;54;0;22/04/2021;342
1173;53;0;22/04/2021;342
1310;52;0;22/04/2021;342
1447;51;0;22/04/2021;342
1584;50;0;22/04/2021;342
1721;49;0;22/04/2021;342
1858;48;0;22/04/2021;342
1995;47;0;22/04/2021;342
2133;46;0;22/04/2021;342
2271;45;0;22/04/2021;342
2410;44;0;22/04/2021;342
2547;43;0;22/04/2021;342
2684;42;0;22/04/2021;342
2821;41;0;22/04/2021;342
2958;40;0;22/04/2021;342
3095;39;0;22/04/2021;342
3232;38;1;22/04/2021;342
3369;37;0;22/04/2021;342
3506;36;1;22/04/2021;342
3644;35;0;22/04/2021;342
76;61;0;22/04/2021;359
213;60;0;22/04/2021;359
350;59;0;22/04/2021;359
487;58;0;22/04/2021;359
624;57;0;22/04/2021;359
761;56;0;22/04/2021;359
898;55;0;22/04/2021;359
1035;54;0;22/04/2021;359
1172;53;0;22/04/2021;359
1309;52;0;22/04/2021;359
1446;51;0;22/04/2021;359
1583;50;0;22/04/2021;359
1720;49;0;22/04/2021;359
1857;48;0;22/04/2021;359
1994;47;1;22/04/2021;359
2132;46;0;22/04/2021;359
2270;45;1;22/04/2021;359
2409;44;1;22/04/2021;359
2546;43;1;22/04/2021;359
2683;42;0;22/04/2021;359
2820;41;0;22/04/2021;359
2957;40;0;22/04/2021;359
3094;39;0;22/04/2021;359
3231;38;1;22/04/2021;359
3368;37;0;22/04/2021;359
3505;36;1;22/04/2021;359
3643;35;0;22/04/2021;359
75;61;0;22/04/2021;362
212;60;0;22/04/2021;362
349;59;0;22/04/2021;362
486;58;0;22/04/2021;362
623;57;0;22/04/2021;362
760;56;0;22/04/2021;362
897;55;0;22/04/2021;362
1034;54;0;22/04/2021;362
1171;53;0;22/04/2021;362
1308;52;0;22/04/2021;362
1445;51;0;22/04/2021;362
1582;50;0;22/04/2021;362
1719;49;0;22/04/2021;362
1856;48;0;22/04/2021;362
1993;47;0;22/04/2021;362
2131;46;0;22/04/2021;362
2269;45;0;22/04/2021;362
2408;44;0;22/04/2021;362
2545;43;0;22/04/2021;362
2682;42;0;22/04/2021;362
2819;41;0;22/04/2021;362
2956;40;0;22/04/2021;362
3093;39;0;22/04/2021;362
3230;38;1;22/04/2021;362
3367;37;0;22/04/2021;362
3504;36;1;22/04/2021;362
3642;35;0;22/04/2021;362
74;61;0;22/04/2021;376
211;60;0;22/04/2021;376
348;59;0;22/04/2021;376
485;58;0;22/04/2021;376
622;57;0;22/04/2021;376
759;56;0;22/04/2021;376
896;55;0;22/04/2021;376
1033;54;0;22/04/2021;376
1170;53;0;22/04/2021;376
1307;52;0;22/04/2021;376
1444;51;0;22/04/2021;376
1581;50;0;22/04/2021;376
1718;49;0;22/04/2021;376
1855;48;0;22/04/2021;376
1992;47;0;22/04/2021;376
2130;46;0;22/04/2021;376
2268;45;0;22/04/2021;376
2407;44;0;22/04/2021;376
2544;43;0;22/04/2021;376
2681;42;0;22/04/2021;376
2818;41;0;22/04/2021;376
2955;40;0;22/04/2021;376
3092;39;0;22/04/2021;376
3229;38;1;22/04/2021;376
3366;37;0;22/04/2021;376
3503;36;1;22/04/2021;376
3641;35;0;22/04/2021;376
73;61;0;22/04/2021;377
210;60;0;22/04/2021;377
347;59;0;22/04/2021;377
484;58;0;22/04/2021;377
621;57;0;22/04/2021;377
758;56;0;22/04/2021;377
895;55;0;22/04/2021;377
1032;54;0;22/04/2021;377
1169;53;0;22/04/2021;377
1306;52;0;22/04/2021;377
1443;51;0;22/04/2021;377
1580;50;0;22/04/2021;377
1717;49;0;22/04/2021;377
1854;48;0;22/04/2021;377
1991;47;0;22/04/2021;377
2129;46;0;22/04/2021;377
2267;45;0;22/04/2021;377
2406;44;0;22/04/2021;377
2543;43;0;22/04/2021;377
2680;42;0;22/04/2021;377
2817;41;0;22/04/2021;377
2954;40;0;22/04/2021;377
3091;39;0;22/04/2021;377
3228;38;1;22/04/2021;377
3365;37;0;22/04/2021;377
3502;36;1;22/04/2021;377
3640;35;0;22/04/2021;377
72;61;0;22/04/2021;379
209;60;0;22/04/2021;379
346;59;0;22/04/2021;379
483;58;0;22/04/2021;379
620;57;0;22/04/2021;379
757;56;0;22/04/2021;379
894;55;0;22/04/2021;379
1031;54;0;22/04/2021;379
1168;53;0;22/04/2021;379
1305;52;0;22/04/2021;379
1442;51;0;22/04/2021;379
1579;50;0;22/04/2021;379
1716;49;0;22/04/2021;379
1853;48;0;22/04/2021;379
1990;47;0;22/04/2021;379
2128;46;0;22/04/2021;379
2266;45;0;22/04/2021;379
2405;44;0;22/04/2021;379
2542;43;0;22/04/2021;379
2679;42;0;22/04/2021;379
2816;41;0;22/04/2021;379
2953;40;0;22/04/2021;379
3090;39;0;22/04/2021;379
3227;38;1;22/04/2021;379
3364;37;0;22/04/2021;379
3501;36;1;22/04/2021;379
3639;35;0;22/04/2021;379
71;61;0;22/04/2021;382
208;60;0;22/04/2021;382
345;59;0;22/04/2021;382
482;58;0;22/04/2021;382
619;57;0;22/04/2021;382
756;56;0;22/04/2021;382
893;55;0;22/04/2021;382
1030;54;0;22/04/2021;382
1167;53;0;22/04/2021;382
1304;52;1;22/04/2021;382
1441;51;0;22/04/2021;382
1578;50;0;22/04/2021;382
1715;49;0;22/04/2021;382
1852;48;1;22/04/2021;382
1989;47;1;22/04/2021;382
2127;46;0;22/04/2021;382
2265;45;1;22/04/2021;382
2404;44;1;22/04/2021;382
2541;43;1;22/04/2021;382
2678;42;0;22/04/2021;382
2815;41;0;22/04/2021;382
2952;40;0;22/04/2021;382
3089;39;0;22/04/2021;382
3226;38;1;22/04/2021;382
3363;37;0;22/04/2021;382
3500;36;1;22/04/2021;382
3638;35;0;22/04/2021;382
70;61;0;22/04/2021;389
207;60;0;22/04/2021;389
344;59;0;22/04/2021;389
481;58;0;22/04/2021;389
618;57;0;22/04/2021;389
755;56;0;22/04/2021;389
892;55;0;22/04/2021;389
1029;54;0;22/04/2021;389
1166;53;0;22/04/2021;389
1303;52;0;22/04/2021;389
1440;51;0;22/04/2021;389
1577;50;0;22/04/2021;389
1714;49;0;22/04/2021;389
1851;48;0;22/04/2021;389
1988;47;0;22/04/2021;389
2126;46;0;22/04/2021;389
2264;45;0;22/04/2021;389
2403;44;0;22/04/2021;389
2540;43;0;22/04/2021;389
2677;42;0;22/04/2021;389
2814;41;0;22/04/2021;389
2951;40;0;22/04/2021;389
3088;39;0;22/04/2021;389
3225;38;1;22/04/2021;389
3362;37;0;22/04/2021;389
3499;36;1;22/04/2021;389
3637;35;0;22/04/2021;389
69;61;0;22/04/2021;393
206;60;0;22/04/2021;393
343;59;0;22/04/2021;393
480;58;0;22/04/2021;393
617;57;0;22/04/2021;393
754;56;0;22/04/2021;393
891;55;0;22/04/2021;393
1028;54;0;22/04/2021;393
1165;53;0;22/04/2021;393
1302;52;0;22/04/2021;393
1439;51;0;22/04/2021;393
1576;50;0;22/04/2021;393
1713;49;0;22/04/2021;393
1850;48;0;22/04/2021;393
1987;47;0;22/04/2021;393
2125;46;0;22/04/2021;393
2263;45;0;22/04/2021;393
2402;44;0;22/04/2021;393
2539;43;0;22/04/2021;393
2676;42;0;22/04/2021;393
2813;41;0;22/04/2021;393
2950;40;0;22/04/2021;393
3087;39;0;22/04/2021;393
3224;38;1;22/04/2021;393
3361;37;0;22/04/2021;393
3498;36;1;22/04/2021;393
3636;35;0;22/04/2021;393
2262;45;1;04/10/2022;401
68;61;0;22/04/2021;404
205;60;0;22/04/2021;404
342;59;0;22/04/2021;404
479;58;0;22/04/2021;404
616;57;0;22/04/2021;404
753;56;0;22/04/2021;404
890;55;0;22/04/2021;404
1027;54;0;22/04/2021;404
1164;53;0;22/04/2021;404
1301;52;0;22/04/2021;404
1438;51;0;22/04/2021;404
1575;50;0;22/04/2021;404
1712;49;0;22/04/2021;404
1849;48;0;22/04/2021;404
1986;47;0;22/04/2021;404
2124;46;0;22/04/2021;404
2261;45;0;22/04/2021;404
2401;44;0;22/04/2021;404
2538;43;0;22/04/2021;404
2675;42;0;22/04/2021;404
2812;41;0;22/04/2021;404
2949;40;0;22/04/2021;404
3086;39;0;22/04/2021;404
3223;38;1;22/04/2021;404
3360;37;0;22/04/2021;404
3497;36;1;22/04/2021;404
3635;35;0;22/04/2021;404
67;61;0;22/04/2021;410
204;60;0;22/04/2021;410
341;59;0;22/04/2021;410
478;58;0;22/04/2021;410
615;57;0;22/04/2021;410
752;56;0;22/04/2021;410
889;55;0;22/04/2021;410
1026;54;1;22/04/2021;410
1163;53;0;22/04/2021;410
1300;52;1;22/04/2021;410
1437;51;0;22/04/2021;410
1574;50;0;22/04/2021;410
1711;49;1;22/04/2021;410
1848;48;0;22/04/2021;410
1985;47;0;22/04/2021;410
2123;46;0;22/04/2021;410
2260;45;0;22/04/2021;410
2400;44;0;22/04/2021;410
2537;43;0;22/04/2021;410
2674;42;0;22/04/2021;410
2811;41;0;22/04/2021;410
2948;40;0;22/04/2021;410
3085;39;0;22/04/2021;410
3222;38;1;22/04/2021;410
3359;37;0;22/04/2021;410
3496;36;1;22/04/2021;410
3634;35;0;22/04/2021;410
66;61;0;22/04/2021;427
203;60;0;22/04/2021;427
340;59;0;22/04/2021;427
477;58;0;22/04/2021;427
614;57;0;22/04/2021;427
751;56;0;22/04/2021;427
888;55;0;22/04/2021;427
1025;54;0;22/04/2021;427
1162;53;0;22/04/2021;427
1299;52;0;22/04/2021;427
1436;51;0;22/04/2021;427
1573;50;0;22/04/2021;427
1710;49;1;22/04/2021;427
1847;48;0;22/04/2021;427
1984;47;0;22/04/2021;427
2122;46;0;22/04/2021;427
2259;45;0;22/04/2021;427
2399;44;0;22/04/2021;427
2536;43;0;22/04/2021;427
2673;42;0;22/04/2021;427
2810;41;0;22/04/2021;427
2947;40;0;22/04/2021;427
3084;39;0;22/04/2021;427
3221;38;1;22/04/2021;427
3358;37;0;22/04/2021;427
3495;36;1;22/04/2021;427
3633;35;0;22/04/2021;427
65;61;0;22/04/2021;434
202;60;0;22/04/2021;434
339;59;0;22/04/2021;434
476;58;0;22/04/2021;434
613;57;0;22/04/2021;434
750;56;0;22/04/2021;434
887;55;0;22/04/2021;434
1024;54;0;22/04/2021;434
1161;53;0;22/04/2021;434
1298;52;0;22/04/2021;434
1435;51;0;22/04/2021;434
1572;50;0;22/04/2021;434
1709;49;1;22/04/2021;434
1846;48;0;22/04/2021;434
1983;47;0;22/04/2021;434
2121;46;0;22/04/2021;434
2258;45;0;22/04/2021;434
2398;44;0;22/04/2021;434
2535;43;0;22/04/2021;434
2672;42;0;22/04/2021;434
2809;41;0;22/04/2021;434
2946;40;0;22/04/2021;434
3083;39;0;22/04/2021;434
3220;38;1;22/04/2021;434
3357;37;0;22/04/2021;434
3494;36;1;22/04/2021;434
3632;35;0;22/04/2021;434
64;61;0;22/04/2021;453
201;60;0;22/04/2021;453
338;59;0;22/04/2021;453
475;58;0;22/04/2021;453
612;57;0;22/04/2021;453
749;56;0;22/04/2021;453
886;55;0;22/04/2021;453
1023;54;0;22/04/2021;453
1160;53;1;22/04/2021;453
1297;52;1;22/04/2021;453
1434;51;0;22/04/2021;453
1571;50;0;22/04/2021;453
1708;49;0;22/04/2021;453
1845;48;0;22/04/2021;453
1982;47;1;22/04/2021;453
2120;46;0;22/04/2021;453
2257;45;1;22/04/2021;453
2397;44;1;22/04/2021;453
2534;43;1;22/04/2021;453
2671;42;0;22/04/2021;453
2808;41;0;22/04/2021;453
2945;40;0;22/04/2021;453
3082;39;0;22/04/2021;453
3219;38;1;22/04/2021;453
3356;37;0;22/04/2021;453
3493;36;1;22/04/2021;453
3631;35;0;22/04/2021;453
63;61;0;22/04/2021;457
200;60;0;22/04/2021;457
337;59;0;22/04/2021;457
474;58;0;22/04/2021;457
611;57;0;22/04/2021;457
748;56;0;22/04/2021;457
885;55;0;22/04/2021;457
1022;54;0;22/04/2021;457
1159;53;0;22/04/2021;457
1296;52;0;22/04/2021;457
1433;51;0;22/04/2021;457
1570;50;0;22/04/2021;457
1707;49;0;22/04/2021;457
1844;48;0;22/04/2021;457
1981;47;0;22/04/2021;457
2119;46;0;22/04/2021;457
2256;45;0;22/04/2021;457
2396;44;0;22/04/2021;457
2533;43;0;22/04/2021;457
2670;42;0;22/04/2021;457
2807;41;0;22/04/2021;457
2944;40;0;22/04/2021;457
3081;39;0;22/04/2021;457
3218;38;1;22/04/2021;457
3355;37;0;22/04/2021;457
3492;36;1;22/04/2021;457
3630;35;0;22/04/2021;457
62;61;0;22/04/2021;468
199;60;0;22/04/2021;468
336;59;0;22/04/2021;468
473;58;0;22/04/2021;468
610;57;0;22/04/2021;468
747;56;0;22/04/2021;468
884;55;0;22/04/2021;468
1021;54;0;22/04/2021;468
1158;53;0;22/04/2021;468
1295;52;0;22/04/2021;468
1432;51;0;22/04/2021;468
1569;50;0;22/04/2021;468
1706;49;0;22/04/2021;468
1843;48;0;22/04/2021;468
1980;47;0;22/04/2021;468
2118;46;0;22/04/2021;468
2255;45;0;22/04/2021;468
2395;44;0;22/04/2021;468
2532;43;0;22/04/2021;468
2669;42;0;22/04/2021;468
2806;41;0;22/04/2021;468
2943;40;0;22/04/2021;468
3080;39;0;22/04/2021;468
3217;38;1;22/04/2021;468
3354;37;0;22/04/2021;468
3491;36;1;22/04/2021;468
3629;35;0;22/04/2021;468
61;61;0;22/04/2021;506
198;60;0;22/04/2021;506
335;59;0;22/04/2021;506
472;58;0;22/04/2021;506
609;57;0;22/04/2021;506
746;56;0;22/04/2021;506
883;55;0;22/04/2021;506
1020;54;0;22/04/2021;506
1157;53;0;22/04/2021;506
1294;52;0;22/04/2021;506
1431;51;0;22/04/2021;506
1568;50;0;22/04/2021;506
1705;49;0;22/04/2021;506
1842;48;0;22/04/2021;506
1979;47;0;22/04/2021;506
2117;46;0;22/04/2021;506
2254;45;0;22/04/2021;506
2394;44;0;22/04/2021;506
2531;43;0;22/04/2021;506
2668;42;0;22/04/2021;506
2805;41;0;22/04/2021;506
2942;40;0;22/04/2021;506
3079;39;0;22/04/2021;506
3216;38;1;22/04/2021;506
3353;37;0;22/04/2021;506
3490;36;1;22/04/2021;506
3628;35;0;22/04/2021;506
60;61;0;22/04/2021;509
197;60;0;22/04/2021;509
334;59;0;22/04/2021;509
471;58;0;22/04/2021;509
608;57;0;22/04/2021;509
745;56;0;22/04/2021;509
882;55;0;22/04/2021;509
1019;54;0;22/04/2021;509
1156;53;0;22/04/2021;509
1293;52;0;22/04/2021;509
1430;51;0;22/04/2021;509
1567;50;0;22/04/2021;509
1704;49;0;22/04/2021;509
1841;48;0;22/04/2021;509
1978;47;0;22/04/2021;509
2116;46;0;22/04/2021;509
2253;45;0;22/04/2021;509
2393;44;0;22/04/2021;509
2530;43;0;22/04/2021;509
2667;42;0;22/04/2021;509
2804;41;0;22/04/2021;509
2941;40;0;22/04/2021;509
3078;39;0;22/04/2021;509
3215;38;1;22/04/2021;509
3352;37;0;22/04/2021;509
3489;36;1;22/04/2021;509
3627;35;0;22/04/2021;509
59;61;0;22/04/2021;510
196;60;0;22/04/2021;510
333;59;0;22/04/2021;510
470;58;0;22/04/2021;510
607;57;0;22/04/2021;510
744;56;0;22/04/2021;510
881;55;0;22/04/2021;510
1018;54;0;22/04/2021;510
1155;53;0;22/04/2021;510
1292;52;0;22/04/2021;510
1429;51;0;22/04/2021;510
1566;50;0;22/04/2021;510
1703;49;0;22/04/2021;510
1840;48;0;22/04/2021;510
1977;47;0;22/04/2021;510
2115;46;0;22/04/2021;510
2252;45;0;22/04/2021;510
2392;44;0;22/04/2021;510
2529;43;0;22/04/2021;510
2666;42;0;22/04/2021;510
2803;41;0;22/04/2021;510
2940;40;0;22/04/2021;510
3077;39;0;22/04/2021;510
3214;38;1;22/04/2021;510
3351;37;0;22/04/2021;510
3488;36;1;22/04/2021;510
3626;35;0;22/04/2021;510
58;61;0;22/04/2021;517
195;60;0;22/04/2021;517
332;59;0;22/04/2021;517
469;58;0;22/04/2021;517
606;57;0;22/04/2021;517
743;56;0;22/04/2021;517
880;55;0;22/04/2021;517
1017;54;0;22/04/2021;517
1154;53;0;22/04/2021;517
1291;52;0;22/04/2021;517
1428;51;0;22/04/2021;517
1565;50;0;22/04/2021;517
1702;49;0;22/04/2021;517
1839;48;0;22/04/2021;517
1976;47;0;22/04/2021;517
2114;46;0;22/04/2021;517
2251;45;0;22/04/2021;517
2391;44;0;22/04/2021;517
2528;43;0;22/04/2021;517
2665;42;0;22/04/2021;517
2802;41;0;22/04/2021;517
2939;40;0;22/04/2021;517
3076;39;0;22/04/2021;517
3213;38;1;22/04/2021;517
3350;37;0;22/04/2021;517
3487;36;1;22/04/2021;517
3625;35;0;22/04/2021;517
7;63;1;13/06/2022;518
57;61;0;22/04/2021;518
194;60;0;22/04/2021;518
331;59;0;22/04/2021;518
468;58;0;22/04/2021;518
605;57;0;22/04/2021;518
742;56;0;22/04/2021;518
879;55;0;22/04/2021;518
1016;54;1;22/04/2021;518
1153;53;0;22/04/2021;518
1290;52;0;22/04/2021;518
1427;51;0;22/04/2021;518
1564;50;0;22/04/2021;518
1701;49;0;22/04/2021;518
1838;48;0;22/04/2021;518
1975;47;0;22/04/2021;518
2113;46;0;22/04/2021;518
2250;45;0;22/04/2021;518
2390;44;0;22/04/2021;518
2527;43;0;22/04/2021;518
2664;42;0;22/04/2021;518
2801;41;0;22/04/2021;518
2938;40;0;22/04/2021;518
3075;39;0;22/04/2021;518
3212;38;1;22/04/2021;518
3349;37;0;22/04/2021;518
3486;36;1;22/04/2021;518
3624;35;0;22/04/2021;518
56;61;0;22/04/2021;519
193;60;0;22/04/2021;519
330;59;0;22/04/2021;519
467;58;0;22/04/2021;519
604;57;0;22/04/2021;519
741;56;0;22/04/2021;519
878;55;0;22/04/2021;519
1015;54;1;22/04/2021;519
1152;53;0;22/04/2021;519
1289;52;0;22/04/2021;519
1426;51;0;22/04/2021;519
1563;50;0;22/04/2021;519
1700;49;0;22/04/2021;519
1837;48;0;22/04/2021;519
1974;47;0;22/04/2021;519
2112;46;0;22/04/2021;519
2249;45;0;22/04/2021;519
2389;44;0;22/04/2021;519
2526;43;0;22/04/2021;519
2663;42;1;22/04/2021;519
2800;41;1;22/04/2021;519
2937;40;1;22/04/2021;519
3074;39;1;22/04/2021;519
3211;38;1;22/04/2021;519
3348;37;0;22/04/2021;519
3485;36;1;22/04/2021;519
3623;35;0;22/04/2021;519
55;61;0;22/04/2021;521
192;60;0;22/04/2021;521
329;59;0;22/04/2021;521
466;58;0;22/04/2021;521
603;57;0;22/04/2021;521
740;56;0;22/04/2021;521
877;55;0;22/04/2021;521
1014;54;0;22/04/2021;521
1151;53;0;22/04/2021;521
1288;52;0;22/04/2021;521
1425;51;0;22/04/2021;521
1562;50;0;22/04/2021;521
1699;49;0;22/04/2021;521
1836;48;0;22/04/2021;521
1973;47;0;22/04/2021;521
2111;46;0;22/04/2021;521
2248;45;0;22/04/2021;521
2388;44;0;22/04/2021;521
2525;43;0;22/04/2021;521
2662;42;0;22/04/2021;521
2799;41;0;22/04/2021;521
2936;40;0;22/04/2021;521
3073;39;0;22/04/2021;521
3210;38;1;22/04/2021;521
3347;37;0;22/04/2021;521
3484;36;1;22/04/2021;521
3622;35;0;22/04/2021;521
54;61;0;22/04/2021;539
191;60;0;22/04/2021;539
328;59;0;22/04/2021;539
465;58;0;22/04/2021;539
602;57;0;22/04/2021;539
739;56;0;22/04/2021;539
876;55;0;22/04/2021;539
1013;54;0;22/04/2021;539
1150;53;0;22/04/2021;539
1287;52;0;22/04/2021;539
1424;51;0;22/04/2021;539
1561;50;0;22/04/2021;539
1698;49;0;22/04/2021;539
1835;48;0;22/04/2021;539
1972;47;0;22/04/2021;539
2110;46;0;22/04/2021;539
2247;45;0;22/04/2021;539
2387;44;0;22/04/2021;539
2524;43;0;22/04/2021;539
2661;42;0;22/04/2021;539
2798;41;0;22/04/2021;539
2935;40;0;22/04/2021;539
3072;39;0;22/04/2021;539
3209;38;1;22/04/2021;539
3346;37;0;22/04/2021;539
3483;36;1;22/04/2021;539
3621;35;0;22/04/2021;539
53;61;0;22/04/2021;540
190;60;0;22/04/2021;540
327;59;0;22/04/2021;540
464;58;0;22/04/2021;540
601;57;0;22/04/2021;540
738;56;0;22/04/2021;540
875;55;0;22/04/2021;540
1012;54;1;22/04/2021;540
1149;53;0;22/04/2021;540
1286;52;0;22/04/2021;540
1423;51;0;22/04/2021;540
1560;50;0;22/04/2021;540
1697;49;0;22/04/2021;540
1834;48;0;22/04/2021;540
1971;47;0;22/04/2021;540
2109;46;0;22/04/2021;540
2246;45;0;22/04/2021;540
2386;44;0;22/04/2021;540
2523;43;0;22/04/2021;540
2660;42;0;22/04/2021;540
2797;41;0;22/04/2021;540
2934;40;0;22/04/2021;540
3071;39;0;22/04/2021;540
3208;38;1;22/04/2021;540
3345;37;0;22/04/2021;540
3482;36;1;22/04/2021;540
3620;35;0;22/04/2021;540
52;61;0;22/04/2021;547
189;60;0;22/04/2021;547
326;59;0;22/04/2021;547
463;58;0;22/04/2021;547
600;57;0;22/04/2021;547
737;56;0;22/04/2021;547
874;55;0;22/04/2021;547
1011;54;0;22/04/2021;547
1148;53;0;22/04/2021;547
1285;52;0;22/04/2021;547
1422;51;0;22/04/2021;547
1559;50;0;22/04/2021;547
1696;49;0;22/04/2021;547
1833;48;0;22/04/2021;547
1970;47;0;22/04/2021;547
2108;46;0;22/04/2021;547
2245;45;0;22/04/2021;547
2385;44;0;22/04/2021;547
2522;43;0;22/04/2021;547
2659;42;0;22/04/2021;547
2796;41;0;22/04/2021;547
2933;40;0;22/04/2021;547
3070;39;0;22/04/2021;547
3207;38;1;22/04/2021;547
3344;37;0;22/04/2021;547
3481;36;1;22/04/2021;547
3619;35;0;22/04/2021;547
51;61;0;22/04/2021;549
188;60;0;22/04/2021;549
325;59;0;22/04/2021;549
462;58;0;22/04/2021;549
599;57;0;22/04/2021;549
736;56;0;22/04/2021;549
873;55;0;22/04/2021;549
1010;54;0;22/04/2021;549
1147;53;0;22/04/2021;549
1284;52;0;22/04/2021;549
1421;51;0;22/04/2021;549
1558;50;0;22/04/2021;549
1695;49;0;22/04/2021;549
1832;48;0;22/04/2021;549
1969;47;0;22/04/2021;549
2107;46;0;22/04/2021;549
2244;45;0;22/04/2021;549
2384;44;0;22/04/2021;549
2521;43;0;22/04/2021;549
2658;42;0;22/04/2021;549
2795;41;0;22/04/2021;549
2932;40;0;22/04/2021;549
3069;39;0;22/04/2021;549
3206;38;1;22/04/2021;549
3343;37;0;22/04/2021;549
