id;id_station;level_competence;last_assesement;id_operateur
928;23;3;20/04/2023;110
929;23;3;20/04/2023;110
930;23;3;20/04/2023;110
931;29;3;20/04/2023;110
932;24;3;20/04/2023;110
933;24;3;20/04/2023;110
934;24;3;20/04/2023;110
935;24;3;20/04/2023;110
936;32;3;20/04/2023;110
937;32;3;20/04/2023;110
938;32;3;20/04/2023;110
939;32;3;20/04/2023;110
940;26;3;20/04/2023;110
941;26;3;20/04/2023;110
942;26;3;20/04/2023;110
943;26;3;20/04/2023;110
944;26;3;20/04/2023;110
945;26;3;20/04/2023;110
946;26;3;20/04/2023;110
947;25;3;20/04/2023;110
948;25;3;20/04/2023;110
949;25;3;20/04/2023;110
950;25;3;20/04/2023;110
951;23;4;14/04/2023;108
952;23;4;14/04/2023;108
953;23;4;14/04/2023;108
954;31;3;13/04/2023;108
955;24;3;13/04/2023;108
956;24;3;13/04/2023;108
957;24;3;13/04/2023;108
958;24;3;13/04/2023;108
959;28;4;14/04/2023;108
960;28;4;14/04/2023;108
961;22;4;14/04/2023;108
962;25;4;14/04/2023;108
963;25;4;14/04/2023;108
964;25;4;14/04/2023;108
965;25;3;13/04/2023;108
966;25;4;14/04/2023;108
967;27;3;13/04/2023;108
968;27;3;13/04/2023;108
969;27;3;13/04/2023;108
970;27;3;13/04/2023;108
971;27;3;13/04/2023;108
972;27;3;13/04/2023;108
973;7;2;19/09/2022;105
974;7;2;19/09/2022;105
975;7;2;19/09/2022;105
976;7;2;19/09/2022;105
977;6;2;19/09/2022;105
978;6;2;19/09/2022;105
979;6;2;19/09/2022;105
980;6;2;19/09/2022;105
981;23;4;14/04/2023;104
982;23;4;14/04/2023;104
983;23;4;14/04/2023;104
984;29;3;13/04/2023;104
985;28;4;14/04/2023;104
986;28;4;14/04/2023;104
987;22;4;14/04/2023;104
988;25;4;14/04/2023;104
989;25;4;14/04/2023;104
990;25;4;14/04/2023;104
991;25;4;14/04/2023;104
992;25;4;14/04/2023;104
993;27;4;14/04/2023;104
994;27;4;14/04/2023;104
995;27;4;14/04/2023;104
996;27;4;14/04/2023;104
997;27;4;14/04/2023;104
998;27;4;14/04/2023;104
999;16;3;10/03/2023;103
1000;16;3;10/03/2023;103
1001;16;3;10/03/2023;103
1002;25;3;12/04/2023;101
1003;25;3;12/04/2023;101
1004;25;3;14/09/2022;99
1005;25;3;14/09/2022;99
1006;23;4;10/08/2021;96
1007;23;3;13/04/2023;96
1008;23;3;13/04/2023;96
1009;30;2;16/09/2022;96
1010;24;3;13/04/2023;96
1011;24;3;13/04/2023;96
1012;24;3;13/04/2023;96
1013;24;3;13/04/2023;96
1014;25;4;24/04/2023;92
1015;17;3;27/02/2023;87
1016;17;3;27/02/2023;87
1017;17;3;27/02/2023;87
1018;5;3;21/09/2021;87
1019;2;2;21/09/2021;87
1020;27;3;24/04/2023;86
1021;27;3;24/04/2023;86
1022;27;3;24/04/2023;86
1023;27;3;24/04/2023;86
1024;17;2;22/02/2023;84
1025;17;2;22/02/2023;84
1026;17;2;03/08/2021;84
1027;17;2;03/08/2021;84
1028;17;2;22/02/2023;84
1029;25;3;24/04/2023;83
1030;20;3;26/01/2022;77
1031;20;3;26/01/2022;77
1032;20;3;20/10/2022;77
1033;16;2;14/06/2022;76
1034;16;4;30/06/2022;75
1035;16;4;30/06/2022;75
1036;16;4;30/06/2022;75
1037;16;4;30/06/2022;75
1038;14;3;08/09/2022;69
1039;14;3;08/09/2022;69
1040;22;4;24/04/2023;68
1041;25;3;24/04/2023;68
1042;27;4;24/04/2023;68
1043;27;4;24/04/2023;68
1044;27;4;24/04/2023;68
1045;27;4;24/04/2023;68
1046;27;4;24/04/2023;68
1047;27;3;12/04/2023;66
1048;27;3;12/04/2023;66
1049;27;3;12/04/2023;66
1050;27;3;12/04/2023;66
1051;27;3;12/04/2023;66
1052;25;1;24/04/2023;65
1053;25;3;24/04/2023;65
1054;19;2;27/06/2022;63
1055;19;2;27/06/2022;63
1056;19;2;27/06/2022;63
1057;19;2;27/06/2022;63
1058;17;3;27/06/2022;63
1059;17;3;27/06/2022;63
1060;17;3;09/03/2023;63
1061;17;3;27/02/2023;63
1062;17;3;25/02/2022;63
1063;15;3;10/06/2022;62
1064;15;3;27/06/2022;62
1065;23;3;13/04/2023;60
1066;23;3;13/04/2023;60
1067;23;3;13/04/2023;60
1068;24;3;13/04/2023;60
1069;27;2;25/02/2022;58
1070;27;3;25/02/2022;58
1071;27;3;25/02/2022;58
1072;27;1;25/02/2022;58
1073;27;2;25/02/2022;58
1074;16;2;02/08/2022;58
1075;17;2;08/02/2022;58
1076;16;3;03/02/2023;57
1077;16;3;03/02/2023;57
1078;14;1;12/01/2023;57
1079;10;2;16/09/2022;54
1080;13;2;16/09/2022;54
1081;12;2;16/09/2022;54
1082;9;2;16/09/2022;54
1083;8;2;16/09/2022;54
1084;11;2;16/09/2022;54
1085;16;1;08/02/2022;50
1086;16;1;08/02/2022;50
1087;16;1;08/02/2022;50
1088;16;1;08/02/2022;50
1089;16;1;08/02/2022;50
1090;17;3;23/12/2022;50
1091;17;3;23/12/2022;50
1092;17;3;23/12/2022;50
1093;17;3;23/12/2022;50
1094;32;3;10/08/2021;49
1095;32;3;10/08/2021;49
1096;32;3;10/08/2021;49
1097;26;3;13/04/2023;49
1098;26;3;13/04/2023;49
1099;26;3;13/04/2023;49
1100;26;3;13/04/2023;49
1101;26;3;13/04/2023;49
1102;26;3;13/04/2023;49
1103;26;3;13/04/2023;49
1104;21;2;02/08/2022;49
1105;21;2;02/08/2022;49
1106;21;2;02/08/2022;49
1107;21;2;02/08/2022;49
1108;21;2;02/08/2022;49
1109;21;2;02/08/2022;49
1110;17;2;30/07/2022;49
1111;17;2;30/07/2022;49
1112;17;2;30/07/2022;49
1113;17;2;30/07/2022;49
1114;15;3;07/06/2022;44
1115;15;3;25/06/2022;44
1116;15;1;25/06/2022;44
1117;15;3;25/06/2022;44
1118;12;2;14/09/2022;43
1119;11;3;12/09/2022;43
1120;25;3;12/09/2022;43
1121;25;3;12/09/2022;43
1122;25;3;12/09/2022;43
1123;16;2;03/08/2021;39
1124;16;2;03/08/2021;39
1125;16;2;06/08/2021;39
1126;16;2;06/08/2021;39
1127;16;2;06/08/2021;39
1128;25;2;24/04/2023;37
1129;17;3;30/04/2022;34
1130;22;3;24/04/2023;33
1131;27;4;24/04/2023;33
1132;27;4;24/04/2023;33
1133;27;4;24/04/2023;33
1134;27;4;24/04/2023;33
1135;27;4;24/04/2023;33
1136;27;3;24/04/2023;33
1137;7;3;05/03/2022;32
1138;7;2;19/04/2023;32
1139;7;3;05/03/2022;32
1140;6;2;02/03/2023;32
1141;6;2;02/03/2023;32
1142;6;2;02/03/2023;32
1143;6;2;02/03/2023;32
1144;31;4;14/04/2023;31
1145;29;4;14/04/2023;31
1146;24;3;12/04/2023;31
1147;24;3;12/04/2023;31
1148;24;3;12/04/2023;31
1149;32;4;14/04/2023;31
1150;32;4;14/04/2023;31
1151;32;4;14/04/2023;31
1152;32;4;14/04/2023;31
1153;26;4;14/04/2023;31
1154;26;4;14/04/2023;31
1155;26;4;14/04/2023;31
1156;26;4;14/04/2023;31
1157;26;4;14/04/2023;31
1158;26;4;14/04/2023;31
1159;26;4;14/04/2023;31
1160;27;3;12/04/2023;31
1161;27;3;12/04/2023;31
1162;27;3;12/04/2023;31
1163;27;3;12/04/2023;31
1164;27;3;12/04/2023;31
1165;25;4;24/04/2023;28
1166;25;3;24/04/2023;28
1167;27;3;07/03/2023;28
1168;27;3;07/03/2023;28
1169;27;3;07/03/2023;28
1170;27;3;07/03/2023;28
1171;27;3;07/03/2023;28
1172;27;3;12/04/2023;27
1173;27;3;12/04/2023;27
1174;27;3;12/04/2023;27
1175;27;3;12/04/2023;27
1176;20;4;06/08/2021;26
1177;16;2;02/08/2022;26
1178;16;2;02/08/2022;26
1179;16;2;02/08/2022;26
1180;16;2;02/08/2022;26
1181;16;2;02/08/2022;26
1182;14;2;24/01/2023;26
1183;14;2;27/07/2022;26
1184;10;1;19/09/2022;23
1185;25;3;12/04/2023;20
1186;25;3;12/04/2023;20
1187;25;3;12/04/2023;20
1188;28;3;12/04/2023;19
1189;28;3;12/04/2023;19
1190;5;3;21/09/2021;19
1191;5;3;21/09/2021;19
1192;2;3;14/01/2022;19
1193;14;3;11/02/2022;3
1194;14;3;11/02/2022;3
